experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
population,both,4,370,0.7166972160339355,0.6127502074978253,0.7868952847519902,0.7096354365348816,0.52695631980896,0.6127976775169373,0.10389953851699829,0.18974089622497559,0.0007608640007674694,0.9316770434379578,0.7974300980567932,0.6806031465530396,0.9503105878829956,0.7052153944969177,0.5639136433601379,0.9503105878829956,0.7052153944969177,0.45150789618492126,0.5030815814231835,0.22167988630376875,0.2995449897795128,0.18889192030215105,0.2611382573097568,0.11125784844934239,0.29492479515313585
population,both,5,310,0.7220259308815002,0.6532571910795468,0.8078795927401505,0.7264357805252075,0.5147231817245483,0.6613008975982666,0.06072503328323364,0.2073027491569519,0.000390317989513278,0.8166666626930237,0.7863799333572388,0.7055174708366394,0.7250000238418579,0.7326164841651917,0.6438132524490356,0.7250000238418579,0.6910394430160522,0.47045379877090454,0.5244121675529428,0.07916169225883428,0.22047733149501147,0.03794408727517624,0.37080332414282513,0.10683179832513347,0.23259630700452472
population,both,6,380,0.6923481225967407,0.5986787429360199,0.8115942028985508,0.7172024250030518,0.5215619206428528,0.6225348114967346,0.0698133111000061,0.17078620195388794,0.0014578659902326763,0.9230769276618958,0.7459633946418762,0.6698632836341858,0.8717948794364929,0.6797631978988647,0.5984727144241333,0.8632478713989258,0.6878364086151123,0.4595986604690552,0.5065040437415675,0.1360320656494709,0.28174634202151927,0.1318664278423662,0.27589642477885323,0.06789288169888502,0.264165263451857
population,both,7,400,0.7033134698867798,0.6240488977403089,0.7564929084545957,0.6861656904220581,0.5526215434074402,0.6459311842918396,0.057382285594940186,0.1506919264793396,0.000751361993025057,0.8974359035491943,0.7488913536071777,0.6708588004112244,0.8796843886375427,0.6729490160942078,0.615882158279419,0.8717948794364929,0.6768292784690857,0.4832914173603058,0.4460660941001966,0.06316768298951994,0.199506550614775,0.09173405001127423,0.28948076553315266,0.08430363615637049,0.23584939713855202
population,both,8,400,0.716346800327301,0.6246149966778489,0.758538633818589,0.7261446118354797,0.5429601669311523,0.6156125068664551,0.10073429346084595,0.17338663339614868,0.0005955550004728138,0.9870689511299133,0.7490909099578857,0.693899393081665,0.9956896305084229,0.6800000071525574,0.5777738094329834,0.9956896305084229,0.6831169128417969,0.476097047328949,0.3948737936209539,0.17340860762802482,0.2337524757851746,0.14187440476263702,0.20161084958955572,0.07598010047753666,0.26148113733470274
population,both,9,320,0.713007390499115,0.6265708101854308,0.8136708860759494,0.7073600888252258,0.5344313383102417,0.6386979818344116,0.07430940866470337,0.1785760521888733,0.0007564120023744181,0.8640973567962646,0.7783669233322144,0.6759189963340759,0.8559837937355042,0.7264050841331482,0.587584376335144,0.860040545463562,0.7083775401115417,0.4427981972694397,0.5368079138751339,0.18076206316966306,0.28061535028916496,0.15347554178939019,0.3080542857315366,0.10469519386740478,0.2717156667087939
population,both_pop_film,0,330,0.726747989654541,0.6667978305073383,0.7923464249748238,0.7162995338439941,0.5286632776260376,0.6553850173950195,0.07136297225952148,0.19808471202850342,0.0007042240031296387,0.9123931527137756,0.7562833428382874,0.7052379250526428,0.9038461446762085,0.6816450953483582,0.6295788884162903,0.8803418874740601,0.704493522644043,0.46097227931022644,0.48327505523679914,0.13247596159338285,0.2029115906105145,0.12063731398438804,0.31450066000206917,0.0967272276465461,0.22679746989760569
population,both_pop_film,1,300,0.6872201561927795,0.5793790881143792,0.7901234567901234,0.7040417194366455,0.5287194848060608,0.6052193641662598,0.08200079202651978,0.15850067138671875,0.0005536300013773143,0.99210524559021,0.7882353067398071,0.6455487608909607,0.99210524559021,0.716911792755127,0.5560309290885925,0.99210524559021,0.716911792755127,0.4576271176338196,0.548632837924544,0.2142022799996555,0.28022071992872577,0.15430352256323432,0.3855003238410799,0.13132797630600573,0.25060331875165265
population,both_pop_film,2,390,0.7307243943214417,0.6563166047504296,0.7688380009283614,0.7348978519439697,0.5740572810173035,0.6432551741600037,0.08746922016143799,0.15666711330413818,0.0006364449945976958,0.9208381772041321,0.7843866348266602,0.6775879263877869,0.9057043194770813,0.7110993266105652,0.5722613334655762,0.8917346000671387,0.7137546539306641,0.4663316607475281,0.4922566511578239,0.16729991105380934,0.2370333597593262,0.1961627705036552,0.3285341619533457,0.0959453852530672,0.23000449530654238
population,both_pop_film,3,340,0.7186733484268188,0.6380390524470592,0.8038872691933916,0.7133564352989197,0.5305200815200806,0.6336301565170288,0.08504319190979004,0.18815326690673828,0.0004856799932895228,0.8553971648216248,0.812354326248169,0.6956250071525574,0.8044806718826294,0.7249417304992676,0.6082812547683716,0.8207739591598511,0.6550116539001465,0.49156248569488525,0.5079824960865129,0.14418606985957888,0.32131049416687385,0.17196244335999958,0.32297171007255254,0.13688330401685317,0.23981950108840455
