experiment,config,metric,mean,std,sem,n
scaling,no_bias_n200,model_minus_explicit_ld,0.052262961864471436,0.006675664185710351,0.0038541965146394156,3
scaling,no_bias_n200,model_minus_majority,0.336825688680013,0.030728609345893058,0.017741170877674208,3
scaling,no_bias_n200,explicit_r2_seconds,0.00032677099807187915,2.1189363447643177e-05,1.2233684690453605e-05,3
scaling,no_bias_n200,accuracy_maf_low,0.9568854371706644,0.003296515252117168,0.0019032439681975542,3
scaling,no_bias_n200,accuracy_maf_mid,0.9810786048571268,0.00838635101954927,0.004841862018655464,3
scaling,no_bias_n200,accuracy_maf_high,0.9787778655687968,0.00797448419512743,0.004604070596705238,3
scaling,no_bias_n200,baseline_explicit_ld_accuracy_maf_low,0.9362702171007792,0.01700558962226985,0.009818181746145804,3
scaling,no_bias_n200,baseline_explicit_ld_accuracy_maf_mid,0.928671399752299,0.009060787084407195,0.005231247862252379,3
scaling,no_bias_n200,baseline_explicit_ld_accuracy_maf_high,0.9076335628827413,0.012278305831825004,0.007088883177196719,3
scaling,no_bias_n200,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
scaling,no_bias_n200,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
scaling,no_bias_n200,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
scaling,no_bias_n200,attention_vs_r2_pearson,0.5390544457369728,0.08535615962888754,0.04928040173873089,3
scaling,no_bias_n200,attention_vs_r2_spearman,0.37474576404238785,0.050373388500180555,0.029083089410572843,3
scaling,no_bias_n200,bias_vs_r2_pearson,0.0,0.0,0.0,3
scaling,no_bias_n200,bias_vs_r2_spearman,0.1354654335114776,0.05494980768210824,0.03172528625718336,3
scaling,no_bias_n200,attention_vs_r2_partial_pearson,0.4926796307632017,0.08523105825025128,0.04920817442409925,3
scaling,no_bias_n200,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
scaling,no_bias_n200,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
scaling,both_n200,imputation_accuracy,0.9769133528073629,0.009628814671519352,0.005559198742578716,3
scaling,both_n200,dosage_r2,0.961194262612184,0.016934319076345974,0.009777033677271363,3
scaling,both_n200,train_accuracy,0.9859612070825978,0.00650904210236122,0.003757997209964858,3
scaling,both_n200,val_accuracy,0.98216712474823,0.008142943800062297,0.004701330794961962,3
scaling,both_n200,baseline_majority_accuracy,0.6389463146527609,0.024846928871857153,0.014345381072702213,3
scaling,both_n200,baseline_explicit_ld_accuracy,0.9235090414683024,0.005906466545277855,0.0034101000498756888,3
scaling,both_n200,model_minus_explicit_ld,0.05340431133906046,0.011358627465902068,0.006557906625063236,3
scaling,both_n200,model_minus_majority,0.33796703815460205,0.0327554111595751,0.01891134545039756,3
scaling,both_n200,explicit_r2_seconds,0.000308161669333155,2.0818066155182026e-05,1.201931609870178e-05,3
scaling,both_n200,accuracy_maf_low,0.9684089024861654,0.007031022608124889,0.00405936279547925,3
scaling,both_n200,accuracy_maf_mid,0.9787922898928324,0.010132021303165435,0.005849725226817587,3
scaling,both_n200,accuracy_maf_high,0.9788556893666586,0.009405049233453497,0.00543000770667606,3
scaling,both_n200,baseline_explicit_ld_accuracy_maf_low,0.9362702171007792,0.01700558962226985,0.009818181746145804,3
scaling,both_n200,baseline_explicit_ld_accuracy_maf_mid,0.928671399752299,0.009060787084407195,0.005231247862252379,3
scaling,both_n200,baseline_explicit_ld_accuracy_maf_high,0.9076335628827413,0.012278305831825004,0.007088883177196719,3
scaling,both_n200,baseline_majority_accuracy_maf_low,0.8741637865702311,0.01864327935889146,0.01076370235643338,3
scaling,both_n200,baseline_majority_accuracy_maf_mid,0.6866659720738729,0.04087448783624229,0.023598896555242572,3
scaling,both_n200,baseline_majority_accuracy_maf_high,0.4745628635088603,0.030449601402390777,0.017580085566387123,3
scaling,both_n200,attention_vs_r2_pearson,0.6565705886222409,0.04133719183947487,0.023866038836064016,3
scaling,both_n200,attention_vs_r2_spearman,0.3662497786304301,0.02528054195137749,0.014595727700887422,3
scaling,both_n200,bias_vs_r2_pearson,0.5559656927123331,0.09008885195217113,0.05201282292557035,3
scaling,both_n200,bias_vs_r2_spearman,0.21713881288265152,0.11737937206921334,0.06776901206146957,3
scaling,both_n200,attention_vs_r2_partial_pearson,0.6273533881336333,0.040518035186270396,0.023393098521827943,3
scaling,both_n200,bias_vs_r2_partial_pearson,0.5169342938779008,0.10224693174897374,0.05903229356908329,3
scaling,both_n200,distance_baseline_vs_r2_pearson,0.25553370214899374,0.0243120516982486,0.014036569592535927,3
scaling,no_bias_n400,imputation_accuracy,0.9870838125546774,0.0024418602514721106,0.0014098086735108704,3
