experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
ablation,distance_only,2,480,0.9747986197471619,0.9576911404956832,0.9877707896575821,0.9728308320045471,0.6528968811035156,0.9272538423538208,0.047544777393341064,0.32190173864364624,0.0003131369885522872,0.9605963826179504,0.980490505695343,0.9775985479354858,0.9542065858840942,0.928093671798706,0.9032257795333862,0.876464307308197,0.634894073009491,0.49372759461402893,0.5585484147123547,0.32448618387332856,0.1987484938982828,0.17057099757813046,0.5300549920236166,0.028688312320965643,0.22227790849312182
ablation,distance_only,3,450,0.9573603868484497,0.9313527598329188,0.9799173065564087,0.9666381478309631,0.6931471824645996,0.9040609002113342,0.05329948663711548,0.2642132043838501,0.00032165901211556047,0.9711388349533081,0.9510839581489563,0.9499418139457703,0.9625585079193115,0.8999444246292114,0.8253783583641052,0.8517940640449524,0.6742634773254395,0.4959254860877991,0.5636248491725897,0.4232115037659042,0.26773205540817985,0.1799110666975749,0.5067367649808666,0.02997357450587039,0.26627182167318364
ablation,distance_only,4,390,0.9549126625061035,0.937452960627084,0.9783803591058996,0.9839285612106323,0.6755277514457703,0.9254626035690308,0.029450058937072754,0.27938491106033325,0.0003077180008403957,0.9212121367454529,0.9648814797401428,0.9636946320533752,0.9139394164085388,0.9446883201599121,0.9188467860221863,0.8569697141647339,0.7278314232826233,0.5638014078140259,0.5284608730799581,0.3948493811113159,0.3246174525070927,0.25914715905000096,0.46030823764102563,0.0756043880808649,0.3211841762527194
ablation,distance_only,5,460,0.9692948460578918,0.9674811946292863,0.9655172413793104,0.9658792614936829,0.8678116202354431,0.9622690677642822,0.007025778293609619,0.10148322582244873,0.0003845629980787635,0.988631010055542,0.9819238185882568,0.6393442749977112,0.9867361187934875,0.967075526714325,0.6393442749977112,0.9204168915748596,0.8373143672943115,0.5191256999969482,0.052795409642599815,0.13347616833191062,0.23810495021760994,0.286661291992189,0.01590081005424362,0.02475710817331838,0.3095765558281417
ablation,distance_only,6,380,0.9695618152618408,0.9588795767609213,0.9850299401197605,0.9720720648765564,0.6069273352622986,0.9068486094474792,0.06271320581436157,0.36263447999954224,0.00034926700755022466,0.9609929323196411,0.9600772857666016,0.9811097979545593,0.9468085169792175,0.9079201817512512,0.8925619721412659,0.868794322013855,0.6838377118110657,0.4492325782775879,0.46744733969009716,0.3398895896752822,0.13851285472356928,0.11442738934582457,0.444130944279619,-0.06975127467545585,0.19462477436380698
ablation,distance_only,7,360,0.9741951823234558,0.9589921102824519,0.983726606997559,0.9716250896453857,0.6126724481582642,0.9266734719276428,0.04752171039581299,0.36152273416519165,0.00044790300307795405,0.9013605713844299,0.9858012199401855,0.9679653644561768,0.9149659872055054,0.9298174381256104,0.9229437112808228,0.8741496801376343,0.6125760674476624,0.5463203191757202,0.5477483652813095,0.4392089738112256,0.2945132279040629,0.23977685595866538,0.46721016177962665,0.05422530057580244,0.27907868316914175
ablation,genotype_only,0,480,0.9902912378311157,0.9835706672528346,0.9923732615522656,0.9877836108207703,0.6040409207344055,0.9281028509140015,0.06218838691711426,0.3862503170967102,0.00044321200402919203,0.9752650260925293,0.9923136234283447,0.9933127760887146,0.9134275913238525,0.9400461316108704,0.9243826866149902,0.8957597017288208,0.7348193526268005,0.43158435821533203,0.695658488080662,0.30978763254859976,0.6393253318492036,0.3703238442750973,0.662059654452221,0.5941394740749908,0.27972155452613906
ablation,genotype_only,1,430,0.966952919960022,0.9423875678894014,0.976878612716763,0.9718061685562134,0.6599011421203613,0.915170431137085,0.05178248882293701,0.30705177783966064,0.0003087090008193627,0.9478609561920166,0.9779924750328064,0.961850643157959,0.9411764740943909,0.9178743958473206,0.8952922224998474,0.8502673506736755,0.6902844905853271,0.49837663769721985,0.43407766101544804,0.2536631647655685,0.47641383029596934,0.30614617708593106,0.3505516870443982,0.4079647052482224,0.26460164342772025
ablation,genotype_only,2,430,0.9688230752944946,0.9494161839069335,0.9870719776380154,0.9728308320045471,0.6528968811035156,0.9272538423538208,0.04156923294067383,0.315926194190979,0.00037908999365754426,0.9637912511825562,0.9715719223022461,0.968638002872467,0.9542065858840942,0.928093671798706,0.9032257795333862,0.876464307308197,0.634894073009491,0.49372759461402893,0.6582073645111639,0.3604327941318361,0.5214995931247808,0.17856043258909218,0.6364582133843071,0.4847953662662073,0.22227790849312182
ablation,genotype_only,3,310,0.9578680396080017,0.9328789944199833,0.987005316007088,0.970059871673584,0.6931471824645996,0.9040609002113342,0.05380713939666748,0.2647208571434021,0.0004963609972037375,0.9711388349533081,0.9516397714614868,0.9511059522628784,0.9625585079193115,0.8999444246292114,0.8253783583641052,0.8517940640449524,0.6742634773254395,0.4959254860877991,0.6686467035514041,0.4511059251707291,0.6245814115173306,0.3736110220165108,0.6257768971590272,0.5856280630913295,0.26627182167318364
