experiment,config,metric,mean,std,sem,n
ablation,genotype_only,baseline_majority_accuracy,0.6716156601905823,0.08037771403719611,0.028417813325987258,8
ablation,genotype_only,baseline_explicit_ld_accuracy,0.9244802221655846,0.016841479160569522,0.005954362059825316,8
ablation,genotype_only,model_minus_explicit_ld,0.046611636877059937,0.018042165393610178,0.006378868748555506,8
ablation,genotype_only,model_minus_majority,0.2994761988520622,0.08544905565365941,0.03021080334934463,8
ablation,genotype_only,explicit_r2_seconds,0.0003663466250145575,6.526322923600278e-05,2.3074035977454854e-05,8
ablation,genotype_only,accuracy_maf_low,0.9605278670787811,0.01867257615419564,0.00660175261042698,8
ablation,genotype_only,accuracy_maf_mid,0.9746969118714333,0.011523366098131323,0.004074125155041912,8
ablation,genotype_only,accuracy_maf_high,0.9287421554327011,0.11410934896518844,0.04034374722503344,8
ablation,genotype_only,baseline_explicit_ld_accuracy_maf_low,0.9417273998260498,0.024826386144483934,0.008777452997560168,8
ablation,genotype_only,baseline_explicit_ld_accuracy_maf_mid,0.9294325113296509,0.020094288741963704,0.007104403916281516,8
ablation,genotype_only,baseline_explicit_ld_accuracy_maf_high,0.8652469739317894,0.09042375070190894,0.03196962365082082,8
ablation,genotype_only,baseline_majority_accuracy_maf_low,0.8743270039558411,0.02237946647981006,0.007912336253605363,8
ablation,genotype_only,baseline_majority_accuracy_maf_mid,0.6994776204228401,0.06494202496806109,0.022960473119451038,8
ablation,genotype_only,baseline_majority_accuracy_maf_high,0.49976176023483276,0.04168054271740871,0.014736297199507633,8
ablation,genotype_only,attention_vs_r2_pearson,0.5672238249182948,0.1440476787965758,0.050928545245620196,8
ablation,genotype_only,attention_vs_r2_spearman,0.38215981172324026,0.08879488106570026,0.03139373126810481,8
ablation,genotype_only,bias_vs_r2_pearson,0.6217086089419104,0.10214146555089804,0.036112461465686065,8
ablation,genotype_only,bias_vs_r2_spearman,0.41274820065277584,0.17143914246779424,0.06061289009989196,8
ablation,genotype_only,attention_vs_r2_partial_pearson,0.5221437919577766,0.15277876405626323,0.05401545004274164,8
ablation,genotype_only,bias_vs_r2_partial_pearson,0.5824429501796705,0.11004470879267379,0.03890667991049926,8
ablation,genotype_only,distance_baseline_vs_r2_pearson,0.2671671397167468,0.03921211264730298,0.01386357537877936,8
ablation,both,imputation_accuracy,0.9730081856250763,0.009303948186745408,0.0032894424273279804,8
ablation,both,dosage_r2,0.9596076196535028,0.014560445605205067,0.005147894912269183,8
ablation,both,train_accuracy,0.9830292679833026,0.0071094126221325,0.0025135569376815623,8
ablation,both,val_accuracy,0.9763787388801575,0.008008881200824604,0.0028315671034102683,8
ablation,both,baseline_majority_accuracy,0.6716156601905823,0.08037771403719611,0.028417813325987258,8
ablation,both,baseline_explicit_ld_accuracy,0.9244802221655846,0.016841479160569522,0.005954362059825316,8
ablation,both,model_minus_explicit_ld,0.04852796345949173,0.01769277572621183,0.006255340847008564,8
ablation,both,model_minus_majority,0.301392525434494,0.083828707082115,0.029637923617932136,8
ablation,both,explicit_r2_seconds,0.00032358537282561883,3.152884717443305e-05,1.1147130820017964e-05,8
ablation,both,accuracy_maf_low,0.9610273912549019,0.018835130706240266,0.006659224323458729,8
ablation,both,accuracy_maf_mid,0.9771067500114441,0.010824437074608147,0.0038270164289912474,8
ablation,both,accuracy_maf_high,0.9390132874250412,0.08944502303259128,0.031623591164866106,8
ablation,both,baseline_explicit_ld_accuracy_maf_low,0.9417273998260498,0.024826386144483934,0.008777452997560168,8
ablation,both,baseline_explicit_ld_accuracy_maf_mid,0.9294325113296509,0.020094288741963704,0.007104403916281516,8
ablation,both,baseline_explicit_ld_accuracy_maf_high,0.8652469739317894,0.09042375070190894,0.03196962365082082,8
ablation,both,baseline_majority_accuracy_maf_low,0.8743270039558411,0.02237946647981006,0.007912336253605363,8
ablation,both,baseline_majority_accuracy_maf_mid,0.6994776204228401,0.06494202496806109,0.022960473119451038,8
ablation,both,baseline_majority_accuracy_maf_high,0.49976176023483276,0.04168054271740871,0.014736297199507633,8
ablation,both,attention_vs_r2_pearson,0.5980622762044726,0.14306116308873962,0.0505797592722412,8
ablation,both,attention_vs_r2_spearman,0.41365282029665007,0.05970802174962962,0.021109973535198487,8
ablation,both,bias_vs_r2_pearson,0.6084706713119383,0.10187523100483893,0.03601833333923381,8
ablation,both,bias_vs_r2_spearman,0.36799716167304364,0.1684600305560527,0.05955961498253892,8
ablation,both,attention_vs_r2_partial_pearson,0.5556077324254279,0.1581593368749205,0.05591776980611193,8
ablation,both,bias_vs_r2_partial_pearson,0.5751796512799889,0.10287167941169964,0.03637063105203068,8
ablation,both,distance_baseline_vs_r2_pearson,0.2671671397167468,0.03921211264730298,0.01386357537877936,8
population,both,imputation_accuracy,0.6690808460116386,0.028168571892797183,0.009959094100868834,8
population,both,dosage_r2,0.5573761815938272,0.049393260233074415,0.017463154627859374,8
population,both,train_accuracy,0.7059620411976583,0.026581081707302088,0.009397831563253498,8
population,both,val_accuracy,0.6761683076620102,0.0271029303097329,0.009582332906019274,8
population,both,baseline_majority_accuracy,0.5441349074244499,0.017646483259321756,0.006238973988380651,8
population,both,baseline_explicit_ld_accuracy,0.6130925044417381,0.021266958659101783,0.007519005341532417,8
population,both,model_minus_explicit_ld,0.05598834156990051,0.01731089137721468,0.006120324340606117,8
population,both,model_minus_majority,0.12494593858718872,0.03169382598120348,0.011205459636527682,8
population,both,explicit_r2_seconds,0.00048554199929640163,0.00015151219954181265,5.3567651864252515e-05,8
population,both,accuracy_maf_low,0.9134846670286996,0.03563692289974184,0.013469490783471386,7
population,both,accuracy_maf_mid,0.7340870574116707,0.02906782783043671,0.010277029086632423,8
population,both,accuracy_maf_high,0.6307582855224609,0.03146810464453573,0.01112565509261955,8
population,both,baseline_explicit_ld_accuracy_maf_low,0.9045346208981105,0.05034416084715473,0.019028304223686607,7
population,both,baseline_explicit_ld_accuracy_maf_mid,0.6883293390274048,0.019109374167603124,0.006756184029071603,8
population,both,baseline_explicit_ld_accuracy_maf_high,0.568105548620224,0.021688171946056847,0.007667926727298318,8
population,both,baseline_majority_accuracy_maf_low,0.919996406350817,0.045040190278940816,0.017023591783015185,7
population,both,baseline_majority_accuracy_maf_mid,0.689160019159317,0.023058671324737535,0.00815247142943685,8
population,both,baseline_majority_accuracy_maf_high,0.4678336828947067,0.01982216901487349,0.007008195064121455,8
population,both,attention_vs_r2_pearson,0.26305331883028665,0.06861573803677079,0.024259326830960173,8
population,both,attention_vs_r2_spearman,0.07465620264133804,0.038014199978182554,0.013440049292977195,8
population,both,bias_vs_r2_pearson,0.15237458030800552,0.044980886307017416,0.015903144865736567,8
population,both,bias_vs_r2_spearman,0.08935249642484115,0.03800669050181821,0.013437394292147,8
population,both,attention_vs_r2_partial_pearson,0.1511236515674556,0.04666221946659528,0.016497585905022222,8
population,both,bias_vs_r2_partial_pearson,0.060404639217295567,0.034300986375922264,0.012127230033901005,8
population,both,distance_baseline_vs_r2_pearson,0.23578513657920538,0.020806361367748223,0.007356159607476289,8
population,both_pop_film,imputation_accuracy,0.6723674759268761,0.029395409172498353,0.010392846580813412,8
population,both_pop_film,dosage_r2,0.5589829066438039,0.04601454739504717,0.01626859924813382,8
population,both_pop_film,train_accuracy,0.7035229540450093,0.028948706873524438,0.010234913468425373,8
population,both_pop_film,val_accuracy,0.6794719696044922,0.024632623817697326,0.00870894766995552,8
population,both_pop_film,baseline_majority_accuracy,0.5441349074244499,0.017646483259321756,0.006238973988380651,8
population,both_pop_film,baseline_explicit_ld_accuracy,0.6130925044417381,0.021266958659101783,0.007519005341532417,8
population,both_pop_film,model_minus_explicit_ld,0.05927497148513794,0.012949056938202775,0.0045781829854869465,8
population,both_pop_film,model_minus_majority,0.12823256850242615,0.028645134215622287,0.010127584325932656,8
population,both_pop_film,explicit_r2_seconds,0.0006489800034614746,0.0003583211124385983,0.0001266856442238201,8
population,both_pop_film,accuracy_maf_low,0.9198445337159293,0.04538363974057372,0.017153403477786565,7
population,both_pop_film,accuracy_maf_mid,0.7420546263456345,0.02686321813049947,0.009497581852284791,8
population,both_pop_film,accuracy_maf_high,0.6326476261019707,0.02932162554216362,0.010366760128138286,8
population,both_pop_film,baseline_explicit_ld_accuracy_maf_low,0.9045346208981105,0.05034416084715473,0.019028304223686607,7
population,both_pop_film,baseline_explicit_ld_accuracy_maf_mid,0.6883293390274048,0.019109374167603124,0.006756184029071603,8
population,both_pop_film,baseline_explicit_ld_accuracy_maf_high,0.568105548620224,0.021688171946056847,0.007667926727298318,8
population,both_pop_film,baseline_majority_accuracy_maf_low,0.919996406350817,0.045040190278940816,0.017023591783015185,7
population,both_pop_film,baseline_majority_accuracy_maf_mid,0.689160019159317,0.023058671324737535,0.00815247142943685,8
population,both_pop_film,baseline_majority_accuracy_maf_high,0.4678336828947067,0.01982216901487349,0.007008195064121455,8
population,both_pop_film,attention_vs_r2_pearson,0.2859091171524738,0.05155183446372819,0.018226325865954286,8
population,both_pop_film,attention_vs_r2_spearman,0.07654757128436997,0.02782928155002978,0.009839136849787865,8
population,both_pop_film,bias_vs_r2_pearson,0.1573311679510976,0.03631943682431311,0.0128408600336741,8
population,both_pop_film,bias_vs_r2_spearman,0.08377681052408069,0.027929863175721846,0.009874697824582678,8
population,both_pop_film,attention_vs_r2_partial_pearson,0.15741791725185783,0.05040137425160571,0.01781957675721572,8
population,both_pop_film,bias_vs_r2_partial_pearson,0.05732748530547589,0.028957154664365558,0.010237900213520274,8
population,both_pop_film,distance_baseline_vs_r2_pearson,0.23578513657920538,0.020806361367748223,0.007356159607476289,8
