experiment,config,metric,mean,std,sem,n
scaling,both_n200,attention_vs_r2_spearman,0.3413846284613044,0.06065247792579701,0.035017724457476744,3
scaling,both_n200,bias_vs_r2_pearson,0.5051589648624331,0.07561961383238279,0.04365900440214175,3
scaling,both_n200,bias_vs_r2_spearman,0.2998094909090246,0.11055864608600792,0.06383106407899725,3
scaling,both_n200,attention_vs_r2_partial_pearson,0.44844664200910656,0.04224563515702389,0.024390528829994464,3
scaling,both_n200,bias_vs_r2_partial_pearson,0.3995205949517686,0.05906525525499082,0.034101341021222906,3
scaling,both_n200,distance_baseline_vs_r2_pearson,0.27602675312010705,0.06451677685962127,0.037248778487149366,3
scaling,no_bias_n400,imputation_accuracy,0.9752896428108215,0.010821067196547905,0.0062475460588459625,3
scaling,no_bias_n400,dosage_r2,0.9628021663006928,0.01701683191454652,0.00982467248661805,3
scaling,no_bias_n400,train_accuracy,0.985830430940648,0.003370887581660082,0.001946182852679415,3
scaling,no_bias_n400,val_accuracy,0.9746298988660177,0.004152928111444691,0.002397694163067757,3
scaling,no_bias_n400,baseline_majority_accuracy,0.6803215742111206,0.04074432433577524,0.023523746623209257,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy,0.9307209054629008,0.008220731919754963,0.004746241786806277,3
scaling,no_bias_n400,model_minus_explicit_ld,0.04456873734792074,0.00619176972917721,0.003574819919900638,3
scaling,no_bias_n400,model_minus_majority,0.2949680685997009,0.030564444487600963,0.01764639025254779,3
scaling,no_bias_n400,explicit_r2_seconds,0.001930513000843348,0.00059334944728768,0.00034257046311505774,3
scaling,no_bias_n400,accuracy_maf_low,0.9678464730580648,0.0036760150709735117,0.0021223482907716785,3
scaling,no_bias_n400,accuracy_maf_mid,0.9812100927035013,0.011776345203341166,0.006799076073218981,3
scaling,no_bias_n400,accuracy_maf_high,0.9700768987337748,0.007256543005340426,0.004189567057519391,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_low,0.9527636766433716,0.008055507140831945,0.004650849216218276,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_mid,0.9454545577367147,0.017553117830928347,0.010134297304803702,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_high,0.8872204025586446,0.017828867365474368,0.010293501372802761,3
scaling,no_bias_n400,baseline_majority_accuracy_maf_low,0.8604699969291687,0.014533388055669753,0.008390855506178223,3
